GeneID	GSM5115668	GSM5115669	GSM5115670	GSM5115671	GSM5115672	GSM5115673	GSM5115674	GSM5115675
101928100	149	147	122	125	295	272	133	151
100528032	35	33	31	31	59	50	30	33
22914	34	32	31	29	58	50	27	32
8302	4	0	1	1	2	0	3	1
3823	3	2	0	7	15	19	8	7
3822	7	1	7	4	21	18	10	15
3821	2	0	2	2	6	4	3	5
105369657	0	1	2	0	0	0	0	0
255308	492	572	362	386	1120	969	714	633
105369658	0	0	0	0	0	0	0	0
101060038	0	2	0	2	1	1	0	0
105376675	6	9	3	4	2	0	3	1
10748	136	151	111	81	24	24	12	27
55110	796	766	504	426	533	491	416	480
55359	41	38	39	33	0	0	2	0
8531	2009	2002	1629	1709	4263	3579	2719	2826
112268104	4	0	1	0	2	0	3	2
101928162	0	0	0	0	0	0	0	0
50837	0	0	0	0	0	0	1	0
50836	0	0	1	1	0	1	0	0
50835	1	0	0	0	0	0	0	0
107984459	57	86	56	39	59	56	25	29
50839	5	2	4	2	1	3	1	5
100533464	49	55	50	41	67	51	38	37
11272	19	21	22	13	18	14	12	10
5554	38	47	34	33	45	41	28	29
50838	2	0	0	1	1	1	1	1
5555	11	10	11	6	10	4	9	11
106707243	32	44	23	34	41	36	26	29
50840	9	12	5	5	9	3	2	3
259296	1	0	0	1	1	0	0	1
259295	21	17	11	12	31	33	28	25
259294	8	4	2	1	4	2	0	1
259290	2	2	3	0	0	3	2	2
259292	0	0	2	0	1	1	0	0
259289	1	0	1	0	1	0	1	0
259293	1	2	1	0	0	0	1	0
100129361	869	928	635	661	1179	946	729	742
353164	0	0	1	0	0	1	0	0
5544	16	18	9	15	0	1	0	0
107987183	7	7	3	1	2	1	1	0
5545	0	0	1	0	0	0	0	1
5542	0	1	0	1	1	0	0	0
653247	0	0	0	1	0	0	0	0
440084	0	0	0	0	0	0	0	0
338817	13	13	14	13	1	1	2	5
2120	251	301	235	212	365	282	257	214
79370	60	70	45	46	2	7	1	2
103504734	336	382	254	207	447	429	346	350
4040	2053	2683	1890	1778	1830	1554	904	940
54682	519	550	452	376	213	220	148	121
503693	19	28	9	9	10	3	7	6
118426	234	225	152	167	248	201	136	160
107984485	60	76	56	52	108	115	70	68
80824	1181	1296	1018	1014	4579	3808	2337	2302
107984486	0	0	0	0	0	0	0	0
1389	512	594	471	447	674	598	448	426
2842	190	200	131	144	128	128	63	72
1027	1239	1386	1035	943	1675	1522	1107	1178
105369663	315	319	253	191	385	369	329	338
81575	20	24	19	14	2	3	8	6
107984129	10	6	5	14	1	2	7	7
693198	0	0	0	0	0	0	0	0
51202	1533	1699	1103	1074	1669	1520	1068	1137
107984492	3	3	2	5	3	0	0	1
112267864	1	1	0	1	0	0	0	1
387841	1696	1829	1287	1336	3704	2981	2271	2463
9052	5	5	4	2	37	34	26	19
693199	0	0	0	0	0	0	1	0
100506314	247	281	169	197	251	192	154	170
55507	13	17	15	16	11	10	15	3
50865	942	1000	758	740	859	726	525	546
93164	9	10	8	11	13	22	11	7
57613	41	46	36	35	205	185	148	129
83445	0	1	0	0	0	1	0	1
105369666	0	0	0	0	0	0	0	0
2012	1	0	0	0	27	20	13	14
283422	1	1	0	0	0	0	0	2
2904	3	2	3	3	9	9	12	13
105369668	0	1	0	0	0	0	1	1
105369667	3	9	4	0	0	0	6	1
55729	1392	1759	1328	1253	493	426	278	251
79887	1974	2146	1458	1419	5	2	0	3
101928317	29	45	34	22	0	0	0	0
101928290	53	65	46	39	0	0	0	0
144608	140	158	118	109	66	67	65	60
2984	2116	2375	1656	1615	3	5	3	3
105369669	6	19	12	10	4	4	4	1
121504	9	17	13	13	31	11	14	11
55766	1024	952	750	763	555	421	292	332
51729	2786	2885	2171	2143	2864	2324	1533	1526
440087	2	5	2	0	21	9	8	10
420	2	2	2	0	555	450	326	312
4256	5	6	1	2	1	0	1	0
121506	395	466	311	270	1351	1169	757	781
397	3	8	13	7	25	18	13	14
105369670	0	0	0	0	0	0	0	0
5149	0	0	0	0	0	0	0	0
101928340	0	0	0	0	0	0	0	0
107984506	0	0	0	0	0	0	0	0
85004	2	1	1	1	0	0	1	0
100873980	0	0	0	0	0	0	0	0
5800	1	1	3	0	0	0	1	0
105369673	0	0	0	0	0	0	1	0
105369672	0	0	1	0	0	0	0	1
2059	2482	2811	2042	1967	2895	2386	1372	1374
102724146	87	141	79	67	195	153	95	85
11171	4876	5305	3840	3523	6754	6051	4255	4382
51071	1782	1832	1297	1229	1201	1128	720	824
101928362	1	0	0	1	0	0	0	0
729025	1	0	0	0	0	0	0	0
4257	7874	8625	6121	5347	5262	4829	3374	3474
107984494	45	43	40	34	9	9	12	16
55885	85	107	73	58	5	5	8	5
105369677	8	7	3	10	0	0	0	0
728622	125	141	113	97	370	331	265	257
105369678	1	1	0	0	0	0	0	0
100616279	0	0	0	0	0	0	0	0
79785	2	0	0	0	0	0	1	1
5288	51	70	48	40	0	0	2	0
89869	1	1	1	0	0	0	0	0
93661	0	0	3	0	0	0	0	0
102724227	4	1	0	1	0	0	0	1
107984527	0	0	0	0	0	0	0	0
54477	1547	1854	1241	1285	558	431	261	274
112268092	17	27	21	15	9	2	5	5
121536	655	785	519	538	901	770	631	595
101928387	12	14	15	14	9	12	9	6
105369682	2	1	1	2	1	0	1	1
100506393	3	4	1	2	0	0	0	1
105369685	0	0	1	1	0	0	0	0
105369684	1	0	2	0	0	0	0	0
105369686	0	0	1	0	0	0	0	0
105369687	0	2	0	0	0	0	0	0
105369688	1	1	0	0	0	0	1	1
5139	631	781	703	589	51	42	27	32
53919	169	226	182	164	6	8	8	7
28234	672	838	558	518	4	1	3	3
115072896	389	487	338	291	2	1	2	2
338821	33	30	14	20	0	1	0	0
10599	148	135	124	106	1	0	0	0
6579	541	653	444	369	1	0	0	0
3375	0	1	2	1	0	0	0	0
79912	546	612	422	362	606	564	429	429
5965	1105	1273	844	840	1059	978	608	561
51026	1331	1646	1225	970	1834	1724	1239	1241
80763	346	331	276	232	4	6	2	4
2998	228	221	199	145	4	1	2	2
3945	8	11	9	8	0	1	0	0
105369689	2	3	1	1	0	0	0	0
102724261	2	0	1	0	0	0	1	1
3764	454	440	346	356	0	0	1	2
10060	26	33	26	21	0	0	1	0
55907	2326	2608	1774	1627	1177	1107	821	938
105369690	13	23	18	13	9	10	3	5
107984497	1	0	0	0	0	0	0	0
6489	2	0	0	1	2	0	1	0
112268093	0	1	0	0	0	0	1	0
105369151	1	1	1	0	0	0	1	0
9847	1610	1761	1195	1088	949	787	543	650
105369692	0	1	1	0	0	0	0	0
105369691	5	3	3	0	0	2	0	1
55500	4121	5147	3684	3064	1718	1556	1162	1273
107984516	5	4	1	2	0	0	1	1
101928441	1	5	0	0	0	0	0	0
6660	476	611	431	398	610	522	259	256
105369697	0	0	0	0	0	0	1	1
105369696	0	0	0	0	0	0	0	0
100126320	0	0	3	0	0	0	0	0
101928471	0	0	0	1	0	0	0	0
144360	1	2	0	0	0	0	0	0
105369698	0	0	0	2	0	0	0	0
586	2562	3582	2735	2380	1240	1219	819	795
105369699	26	36	20	16	15	12	9	9
107984475	0	0	0	0	0	0	0	0
196415	0	0	0	0	0	0	0	0
645177	0	0	1	0	0	1	0	0
4033	511	516	376	375	1	1	0	1
55259	7	7	8	8	1	1	1	2
144363	416	443	320	256	207	210	134	159
3845	1463	1990	1437	1275	845	813	530	505
105369701	0	0	0	0	0	0	0	0
160492	0	0	0	0	0	0	0	0
100422897	0	0	0	0	0	0	0	0
100506451	52	72	47	41	43	35	28	27
11228	518	666	425	378	343	313	140	164
107984501	0	0	0	0	0	0	0	0
79365	34	36	32	30	28	29	27	17
8082	16	31	13	19	1	1	3	3
101928554	0	3	3	5	1	0	1	1
105369705	0	1	1	0	1	0	0	0
105369704	2	2	4	1	11	6	9	10
107984482	3	4	3	0	3	0	0	2
3709	1108	1405	996	901	4530	4018	2157	2334
105369706	1	0	0	0	2	5	0	3
55726	1138	1293	968	885	1778	1434	1130	1087
26127	1007	1142	756	692	913	809	513	557
51768	1589	1740	1307	1175	3536	3136	2113	2175
9412	386	428	298	238	740	717	461	462
728858	1	0	0	1	0	1	0	0
23012	705	931	651	583	713	633	356	390
56938	546	714	515	476	706	607	435	426
101928646	9	9	7	5	14	12	4	4
341346	11	15	9	11	5	5	3	1
8496	745	920	705	643	746	602	374	365
107984461	2	4	2	4	2	2	3	1
387849	33	36	26	18	5	4	8	4
60488	3051	3361	2433	2167	3670	3226	2131	2263
100287284	3	4	0	2	1	0	3	0
57542	355	459	353	294	541	461	299	294
105369709	0	0	0	0	0	0	0	0
5744	3	4	4	2	40	15	13	22
105369710	8	3	6	4	0	1	1	0
107984462	0	0	0	1	0	0	0	0
729291	19	21	20	16	22	15	15	18
55297	439	483	358	330	531	465	296	359
101928705	37	53	37	42	23	22	16	19
105369711	0	0	0	0	0	0	0	0
101928735	6	14	3	6	0	0	0	0
55711	29	78	36	30	19	12	8	7
100506606	46	52	49	39	11	6	5	8
51290	1062	1112	846	748	1464	1284	942	945
101055625	3	2	4	4	7	5	4	1
341350	1	2	0	0	0	0	1	1
83857	1	4	3	2	54	47	30	29
105369714	0	0	0	0	0	0	0	0
105369715	0	0	0	0	0	0	0	0
105369716	0	0	0	0	0	0	0	0
105369717	0	0	0	0	0	0	0	0
105369718	2	0	0	0	0	0	0	0
105369719	1	0	2	2	0	0	1	0
105369720	2	2	2	1	0	2	2	1
10526	1113	1446	966	926	1804	1672	998	1017
65981	526	554	404	383	2047	1644	1071	1157
645485	1	0	0	0	0	0	0	0
100287314	3	6	1	2	110	126	67	69
107984476	0	0	0	0	0	0	0	0
441631	4	3	6	3	6	8	1	3
100506660	23	31	22	26	33	15	12	16
1663	1203	1151	883	912	792	672	482	553
144203	19	25	13	14	16	15	8	9
58516	1596	1997	1405	1228	2397	2165	1385	1305
79857	3	3	1	4	8	3	3	0
101929027	0	0	0	0	0	0	0	2
160518	1400	1772	1336	1228	1349	1150	703	674
100874249	69	80	50	55	81	86	56	56
254013	74	111	68	59	70	63	59	59
196394	150	178	123	101	160	162	120	129
105369722	0	0	0	1	1	1	0	0
105369724	2	3	0	0	0	1	0	0
107984470	0	0	0	0	0	0	0	0
440093	912	929	669	692	1251	1055	762	862
107984532	0	0	0	0	0	0	0	0
105369723	0	0	0	1	0	0	0	0
105369725	11	5	6	7	1	3	5	1
55196	1038	1248	900	872	667	551	262	256
102724618	0	0	0	0	0	0	2	2
107984473	0	0	0	1	0	0	0	0
636	254	299	224	172	199	174	103	107
121512	248	259	189	222	294	225	124	136
10059	1936	2066	1562	1424	2520	2316	1467	1438
51067	930	950	721	698	1593	1392	1072	1011
5318	1561	1735	1334	1225	1728	1521	861	789
341359	0	1	1	0	0	0	0	1
105369726	0	0	0	0	0	0	0	0
84920	206	312	210	160	258	245	200	173
107984469	1	2	0	0	0	0	0	0
144245	108	140	80	69	190	190	142	113
144402	576	645	482	390	65	50	41	40
107984504	35	22	16	15	4	2	1	0
107984484	0	0	0	0	0	0	0	0
105369730	0	0	1	0	0	0	0	0
55605	2749	3251	2530	2401	3576	3141	2273	1994
101927019	2	3	1	1	2	5	1	3
225	1	3	3	3	0	1	1	0
283461	3	5	6	6	26	14	10	7
114134	386	507	396	342	528	506	272	257
112268095	3	0	0	0	0	0	0	1
101930164	1	0	1	0	0	0	1	0
105369734	0	0	0	0	0	0	0	0
107984474	0	0	0	0	0	0	0	0
105369735	0	0	0	0	0	0	0	0
120892	1	1	0	0	3	0	1	0
105369736	1	0	0	0	0	0	0	0
283463	3	0	2	0	0	1	1	2
1272	1	4	4	1	1	3	4	0
107984496	0	0	0	0	1	0	0	0
29951	0	2	0	2	0	0	2	0
107984499	0	0	0	0	0	0	0	0
107984498	9	6	3	1	0	0	1	0
101927038	1	1	1	0	0	0	0	1
105378247	2	0	0	0	3	3	1	3
283464	1074	1407	997	918	1432	1378	875	884
10138	358	476	303	284	599	562	393	386
85437	1444	1543	1055	977	2135	1793	1374	1448
102467003	0	4	0	1	0	0	0	1
51535	2221	2314	1629	1632	2434	2135	1400	1485
144165	39	47	27	38	3	1	3	8
101927058	0	0	0	0	0	0	0	0
105369738	0	0	0	0	0	0	0	0
105369739	0	0	0	1	0	0	0	0
105369740	0	0	0	0	0	0	0	1
80070	135	150	106	97	0	0	0	0
83448	816	1174	843	674	1434	1136	847	814
51135	362	467	324	285	335	279	184	191
5756	2304	2875	2167	1784	3714	3458	1873	2007
84216	302	350	252	240	362	311	237	237
4753	118	104	102	81	0	2	1	1
440097	0	0	0	1	0	1	0	1
105369742	0	0	0	0	0	0	0	0
83956	44	56	37	31	52	41	26	29
51054	161	215	132	146	108	96	54	69
196527	3631	4589	3153	3046	6414	5535	3013	3049
105369743	4	3	2	2	2	1	2	6
105369744	0	0	0	1	0	0	0	0
400027	186	187	127	133	255	238	166	171
196528	635	826	551	491	940	806	562	539
105369745	5	7	3	4	8	4	0	4
9169	2749	3494	2473	2332	4129	3634	2041	2109
81539	5976	7766	5686	5216	5433	4761	2623	2831
105378248	11	9	13	6	4	2	2	0
54407	6147	7934	6072	5033	42366	39877	26015	25770
102723757	3	5	1	0	9	4	3	7
100288798	93	88	64	59	91	79	40	52
55089	380	434	309	253	152	149	72	75
107984466	6	3	2	1	2	0	2	0
347902	887	906	718	638	0	0	0	2
91523	188	191	146	158	12	11	10	10
100616486	0	0	0	0	0	0	0	0
100233209	2	2	2	1	0	0	0	1
105369746	2	3	0	1	0	0	0	0
105369747	0	1	0	1	0	0	0	0
107984528	1	2	0	2	0	0	0	0
100616478	0	1	0	0	0	0	0	0
111082992	2	1	1	1	0	0	0	0
79657	1509	1757	1221	1137	1513	1190	810	800
105369748	22	31	26	8	35	20	17	16
8909	1	0	3	0	1	1	0	0
10411	14	6	16	9	6	7	5	6
55652	127	147	123	133	401	344	263	277
51564	557	580	447	479	630	492	440	387
107984503	4	1	2	1	0	0	0	0
7421	108	123	94	122	38	30	16	20
79022	2431	2381	1875	1762	2871	2428	1584	1639
1280	27272	27986	21516	22909	554	455	387	367
105369752	623	683	530	547	15	11	8	9
105369750	2	7	2	4	1	0	1	0
29843	633	715	566	507	734	622	367	349
5213	2585	2673	1979	2029	65	47	33	37
102466657	1	0	0	0	0	0	0	0
140461	522	573	447	442	717	605	378	421
387856	1	1	0	0	0	0	0	0
102725258	1	2	2	3	1	0	1	4
121275	1	0	0	0	0	0	0	0
105369753	0	0	0	1	0	0	0	2
341567	1	0	0	0	0	0	0	0
121274	230	279	238	203	500	480	280	267
121273	0	1	0	0	1	0	0	0
23519	83	96	61	53	54	46	34	41
341568	0	1	0	1	0	0	0	1
3906	0	0	0	0	0	1	0	0
54934	588	696	461	462	654	601	435	418
677815	5	5	1	1	3	6	1	2
100302221	1	2	2	1	2	3	1	1
677793	3	1	0	2	1	0	2	1
677794	0	2	0	1	1	3	4	1
904	1135	1559	1081	1029	1680	1420	890	855
255411	277	290	241	222	222	195	169	162
112	1046	1118	902	924	807	717	491	493
100616262	2	2	1	0	1	1	1	1
100506125	9	8	7	10	5	4	4	10
101927241	2	2	0	0	0	0	1	0
784	135	148	109	106	16	13	12	5
9416	3154	3277	2272	2464	3804	3154	2048	1976
105369755	2	8	4	3	7	8	4	1
27289	255	266	159	190	70	73	41	38
85478	25	24	17	14	38	25	22	21
51303	2369	2334	1613	1726	1197	1113	781	860
377	3150	3692	2890	2577	4050	3594	2397	2366
7480	7	3	1	3	6	4	5	7
7471	1	2	1	0	0	0	0	0
105369757	0	0	0	0	0	0	0	0
105369756	1	0	0	0	2	0	0	0
23109	64	53	65	48	102	77	71	57
105369758	79	98	73	75	280	229	187	203
5571	917	991	695	630	995	929	621	638
8085	2098	2589	2101	2303	2443	1965	1150	1210
121268	25	23	17	27	37	23	23	37
50846	1	2	2	0	1	0	3	0
105369759	1	0	2	0	0	0	0	2
55716	443	500	350	341	422	387	312	326
10376	27274	27910	21352	20546	37259	33043	23442	23051
105369760	3	3	2	3	6	4	6	8
7846	6411	6319	4882	4826	9958	8554	5868	5764
84790	12835	12909	10085	9899	21504	18571	13584	13299
101927267	102	113	102	86	74	61	44	46
5630	3	3	2	2	0	0	1	0
10024	1278	1328	976	980	839	669	505	462
338761	39	28	19	27	4	9	4	4
79962	1301	1462	1066	1051	1689	1431	1116	1008
65244	1604	1643	1371	1222	1968	1726	1219	1176
100335030	16	7	14	9	27	17	9	15
23416	60	59	45	40	118	85	86	97
105369761	3	1	1	0	0	1	0	2
10445	1545	1376	1195	1227	2858	2287	1555	1693
84070	10	8	8	7	11	4	9	6
25766	72	73	47	56	165	115	99	92
91010	92	109	80	78	131	115	91	93
7009	17933	20556	15393	13890	21015	19070	13757	13686
57701	409	433	350	416	1017	823	525	498
100286844	33	39	35	26	24	27	16	21
144233	86	80	72	45	70	67	41	47
23017	0	0	0	0	11	13	10	14
283332	1	0	0	0	0	0	0	0
101927292	1	0	0	0	0	0	0	2
105369763	0	0	0	0	1	0	1	0
359	0	1	0	0	0	0	0	0
101927318	0	0	0	0	0	0	0	0
362	0	0	0	0	0	0	0	0
105369764	2	1	0	0	2	2	1	1
363	1	3	4	5	15	7	11	8
102723963	1	3	2	1	6	1	2	2
29127	2057	2165	1595	1501	2163	1935	1174	1186
41	244	259	193	171	62	48	25	21
6602	3139	3176	2600	2513	2938	2439	1626	1701
2819	10	13	5	16	680	570	345	315
84987	633	663	479	414	991	846	610	785
91012	414	428	318	298	902	775	567	616
51474	1181	1378	1016	921	2349	1921	1085	1069
100302220	0	0	0	0	0	0	0	0
107984505	4	0	3	4	4	8	1	6
121006	2	3	0	1	1	0	0	0
113251	2368	2991	2226	2057	2472	2279	1361	1304
106633800	6	11	12	10	23	28	27	19
57609	1905	2516	1802	1707	3795	3312	1824	1755
466	592	770	551	450	776	697	452	485
283471	0	0	1	1	0	0	0	0
25840	2646	3166	2288	1955	4882	4464	4049	3565
613227	6	10	8	5	9	10	5	2
4891	992	1202	770	732	3950	3540	2519	2527
25875	1012	1125	729	711	2003	1712	1392	1428
81566	566	658	513	459	606	508	345	295
7024	1237	1429	971	957	654	535	388	362
5463	113	120	105	115	85	70	69	58
9802	3470	3817	2712	2442	4455	4012	2836	2965
57228	339	341	230	222	537	429	289	338
102723983	52	78	31	26	42	52	40	38
51411	0	0	0	1	0	0	0	1
105369767	4	3	0	0	0	0	0	2
1990	0	0	1	0	0	0	0	0
11226	12	4	10	7	3	1	1	5
9498	4	2	2	4	0	0	1	1
107984508	0	0	0	0	0	0	0	0
105369768	0	0	0	0	0	0	0	0
6334	300	384	230	253	14	8	9	6
401720	546	652	496	490	18	9	17	12
105369971	5	3	2	1	0	1	0	0
341405	1	0	1	0	0	0	0	1
94	10	9	3	4	0	0	1	1
91	1348	1492	927	1044	1004	918	627	628
692159	6	7	6	7	2	4	0	1
160622	28	25	23	20	221	223	135	176
3164	172	198	114	148	560	470	402	404
107984510	0	3	3	1	3	0	1	1
60673	857	882	649	648	1994	1611	1228	1293
113523638	1	1	0	0	2	3	1	1
26628	3	1	1	0	3	3	1	1
112268096	1	1	0	0	6	3	6	7
105369771	1	1	0	0	16	6	9	2
144501	79	72	88	85	447	364	225	248
283403	0	0	0	0	0	0	0	0
283404	0	2	0	0	3	1	0	1
3855	0	0	0	0	18	16	18	17
109729127	0	0	0	0	4	4	2	3
85349	1	0	0	0	4	3	2	1
3892	0	2	0	0	5	5	5	6
3887	0	2	0	0	42	40	28	23
3889	0	0	0	0	2	0	1	0
3891	1	0	0	0	1	1	1	1
3890	0	0	0	1	0	0	0	0
3888	0	0	0	1	0	0	0	0
9119	0	0	0	0	0	1	0	0
3854	0	0	0	0	0	0	0	0
286887	1	0	0	0	0	0	0	0
3853	0	0	0	1	0	0	0	0
3852	0	0	0	0	0	0	0	0
112802	0	0	0	0	0	0	0	0
121391	0	0	0	0	0	0	0	0
140807	1	0	0	0	0	0	0	0
319101	1	0	0	0	0	0	0	1
100127967	1	2	0	0	0	0	0	0
105369772	3	2	0	0	0	0	0	0
3849	1	1	1	0	0	0	0	0
3848	0	0	0	0	0	0	1	0
374454	1	0	0	0	0	0	0	0
51350	1	0	0	0	0	0	1	0
3850	0	0	0	0	0	0	0	0
3851	0	1	0	0	0	1	0	0
338785	0	0	0	0	0	0	0	0
196374	0	0	0	0	0	0	0	0
3856	17218	17020	16114	16219	56371	46217	32478	32473
113218482	294	274	261	297	998	792	562	550
3875	7838	7983	7098	7356	20117	16660	12613	12701
1975	9001	10584	7588	7236	21717	18292	13558	12753
283335	100	97	87	71	73	40	40	44
23371	27	32	18	31	666	580	372	436
102466193	0	0	0	0	0	0	1	1
84926	485	511	385	372	1203	1036	752	752
3489	88	77	57	71	49	50	25	42
8435	329	357	258	265	170	146	120	120
51380	224	317	215	202	271	236	188	176
283337	1024	1191	832	840	1338	1169	750	759
3695	1	2	2	2	21	19	19	14
5916	64	69	43	55	154	113	69	66
84975	440	473	356	353	905	811	597	619
9700	1022	1119	815	870	1176	984	724	629
5204	2835	2905	2178	1986	6004	4767	3663	3795
112268097	1101	987	765	770	2011	1659	1346	1421
60314	865	702	596	620	1353	1120	891	885
8086	932	951	684	686	1518	1293	915	1050
121340	2	1	0	1	0	1	0	1
6667	1372	1779	1313	1278	1515	1377	907	821
269	2	3	2	3	22	17	11	13
54458	2798	2911	2146	2027	2383	2041	1651	1748
5094	10393	11377	8563	8731	23505	20375	15718	15909
102157401	357	359	291	315	783	616	435	463
7786	764	867	689	592	1361	1254	1279	1252
6895	809	698	619	586	1134	920	708	675
114108587	98	124	82	84	177	129	66	81
8620	19	22	23	11	23	14	14	20
11016	569	678	484	462	860	721	501	540
100652999	93	114	83	77	127	102	55	52
517	3305	3183	2145	1990	4563	4233	3645	3731
57658	511	544	469	450	509	416	314	402
105369774	1	0	1	1	0	0	0	0
102216268	0	1	0	0	1	0	0	0
105378250	0	0	0	0	0	0	0	0
107984525	0	0	1	0	1	0	1	1
100874366	19	27	23	23	3	0	2	1
3229	204	194	185	194	8	16	9	9
105369775	1	1	1	2	0	0	0	0
3228	39	29	21	31	3	4	3	1
100124700	52	56	41	29	1	0	1	2
3227	112	143	85	91	0	0	3	0
100874365	24	28	22	22	0	0	0	0
3226	1307	1261	999	1030	15	9	10	5
406973	0	0	0	0	0	0	0	0
100874364	19	18	7	9	1	1	0	0
100874363	53	53	26	27	10	7	13	7
3225	151	201	126	154	256	203	157	162
107984512	11	25	14	13	15	13	4	5
3224	134	143	95	95	25	17	20	21
3221	106	103	87	71	1	0	1	0
3222	27	32	24	30	14	23	14	17
3223	320	306	229	211	6	4	7	6
693200	0	0	0	0	0	0	0	0
440101	4	7	1	2	6	5	6	6
100240735	1	0	0	0	0	0	0	0
100240734	0	0	1	0	0	0	0	0
23583	813	796	574	602	933	887	584	674
400043	452	455	374	339	2117	1677	1235	1331
105369776	3	6	4	4	8	8	1	13
102724030	0	0	0	0	2	3	0	2
105369777	0	0	0	0	0	0	0	0
23468	3079	4209	3264	2840	1709	1487	1346	1118
100616400	19	32	24	25	10	9	9	12
112935960	12	9	6	7	9	3	16	11
3178	13427	14725	9613	9156	18550	16555	14394	14358
4778	2	5	4	7	185	169	125	143
22818	3906	3960	2706	2657	5639	5079	3714	3846
442892	0	0	0	1	0	1	0	0
102724050	16	18	16	14	0	1	2	1
53831	0	0	2	0	0	0	0	1
25946	101	107	80	94	302	233	169	143
3678	1852	1900	1624	1701	33	17	16	26
121355	1323	1343	851	849	2	1	0	1
3071	4	1	0	1	0	1	3	3
5153	0	3	1	0	0	0	0	0
5502	115	83	85	84	0	0	0	0
644076	0	0	1	0	0	0	0	0
90070	0	0	0	0	0	0	1	0
117159	5	0	2	3	0	1	1	5
118430	0	0	0	0	0	0	0	0
9840	1	2	2	0	0	1	1	1
107984515	0	0	0	0	0	0	0	0
58158	0	0	0	0	0	0	0	1
101927484	0	0	0	0	0	1	0	0
441639	0	0	0	0	0	0	0	0
121364	0	0	0	0	0	0	0	0
254783	0	0	0	0	0	0	0	0
283365	0	0	0	0	0	0	0	0
390321	0	0	0	0	0	0	0	0
254786	1	0	0	0	0	0	0	0
390323	0	1	0	0	0	0	0	0
403282	0	0	0	0	0	0	0	0
390326	0	0	0	0	0	0	0	0
341416	0	0	0	0	0	0	0	0
390327	0	0	0	0	0	0	0	0
403284	2	0	0	1	0	0	0	0
341418	0	0	0	0	0	0	0	0
121129	0	0	0	0	0	0	0	0
121130	0	0	0	0	0	0	0	0
196410	456	425	313	329	789	672	445	475
3679	74	87	58	41	58	46	35	34
100528022	228	255	172	155	360	295	210	237
2647	692	651	493	478	1138	884	684	794
5959	52	60	36	46	30	27	32	18
967	7729	7847	5756	5601	11206	10102	7968	8418
105369779	182	194	160	153	94	86	44	74
10220	456	508	382	398	278	228	185	193
84324	1741	1685	1187	1155	2045	1666	1346	1439
29095	825	820	625	526	908	812	607	661
85406	760	854	635	602	984	846	605	597
440104	124	143	116	108	79	58	46	40
4327	30	34	26	24	19	17	17	16
84305	1100	1137	825	892	1145	945	723	721
1606	117	143	90	85	96	91	44	80
6490	22	25	18	25	14	17	16	18
1017	1634	1787	1155	1076	1254	1150	748	788
5869	1393	1544	1192	1139	1542	1250	860	855
6821	1316	1389	1096	1021	1628	1404	1046	1011
64375	69	85	59	74	187	117	113	112
105369781	1	3	1	0	2	3	1	1
105369780	1	5	2	4	10	7	1	4
6231	1007	1001	686	672	1556	1341	1007	1081
2065	5191	5697	4032	4148	7127	5964	3919	4200
105369782	880	940	678	650	1103	897	1035	1027
5036	7124	7302	5239	5135	12301	9790	7291	7737
6171	5470	5966	4179	3736	10637	9140	6482	7093
84872	199	210	142	171	106	112	70	62
23344	2728	2969	2444	2484	5185	4554	3156	2808
107987175	4	11	10	6	16	8	6	10
140465	1227	1163	907	893	2620	2361	1595	1782
4637	12461	12225	9494	9018	24133	20604	14850	15486
6601	2086	2356	1740	1784	1662	1372	915	942
100189152	2	0	0	0	0	0	0	0
107984468	0	1	1	1	0	0	1	0
10193	911	974	769	761	1347	1158	689	688
79035	607	590	458	450	1611	1284	895	913
283375	752	703	514	508	1788	1505	1313	1297
283373	2569	3107	2420	2637	2893	2506	1505	1555
93058	350	345	274	234	458	380	305	271
1431	5328	5899	4137	3961	13334	11697	8526	8478
10330	3090	3022	2212	2236	6095	5044	4107	4552
112268098	144	152	110	108	86	83	77	65
9924	1412	1553	1054	1073	626	583	385	404
51561	5	2	5	3	5	9	9	4
6773	719	872	617	592	1041	854	657	685
319	4	0	4	2	138	141	113	114
8914	2572	2808	2042	2070	1782	1518	996	1039
4284	7	5	3	1	3	2	8	4
283377	242	245	191	177	507	468	341	328
27165	7	11	13	8	189	157	114	108
106635541	158	150	111	105	303	333	304	313
5939	410	549	449	425	296	254	260	250
11176	3953	4734	3364	3596	4406	3501	2076	2119
506	25564	25705	18853	17887	39380	34861	22983	23926
692090	9	4	10	3	3	2	2	2
26789	4	6	2	3	4	1	0	1
10728	10824	12650	9028	7642	14069	13034	9808	9858
4666	14973	15525	10054	9978	24970	20908	16663	18574
5557	661	780	526	430	1052	875	578	664
8630	18	18	12	10	2	0	1	0
121214	1	0	0	0	0	0	0	1
8608	18	19	12	5	3	1	2	0
11318	4	1	1	3	0	0	2	4
9880	340	389	275	243	413	353	186	179
6866	25	22	17	14	3	2	5	1
4640	298	309	238	224	198	180	131	147
23306	1671	2012	1428	1257	739	687	397	454
4665	546	520	427	408	966	743	558	573
6778	580	601	424	452	2502	2021	1416	1420
4035	6827	7792	6093	6850	14819	12123	7180	7578
105751187	17	30	16	29	43	44	7	11
100302201	0	0	0	0	1	1	1	1
11247	186	158	156	149	22	19	19	26
6472	5951	6164	4951	4804	8892	7586	5518	5411
56901	22	22	20	15	89	111	93	97
246329	20	30	19	25	19	15	21	15
22864	957	1056	771	799	992	814	624	632
