GeneID	GSM6435443	GSM6435444	GSM6435445	GSM6435446	GSM6435447	GSM6435448	GSM6435449	GSM6435450	GSM6435451	GSM6435452	GSM6435453	GSM6435454	GSM6435455	GSM6435456
102725258	1	5	17	3	10	7	8	8	1	7	5	6	2	13
121275	6	4	4	2	7	3	4	4	4	5	6	2	7	7
105369753	0	0	0	0	0	0	0	0	0	0	1	0	0	0
341567	7	8	20	11	0	22	3	3	1	4	6	2	6	8
121274	1578	2557	2930	3191	2870	3750	2187	1718	1481	1886	2357	2695	2134	3890
121273	3	15	6	13	11	11	17	5	1	3	7	13	7	19
23519	3	2	1	1	0	3	1	2	0	1	2	0	0	2
341568	0	0	1	0	0	0	0	0	2	1	0	0	2	0
3906	0	0	0	0	0	0	1	0	0	0	2	0	0	0
54934	1966	2797	2663	2658	2829	3287	2688	2145	1977	2420	2369	2952	2313	3617
677815	4	5	1	2	0	0	2	1	0	2	1	8	7	5
100302221	2	4	2	2	0	0	2	1	0	2	1	4	4	4
677793	9	13	17	12	10	27	12	15	4	13	10	12	16	13
677794	3	2	5	0	2	0	4	3	2	5	1	0	3	1
904	1839	2746	2221	1950	2084	2656	3137	2415	2095	2712	2104	2776	2266	3048
255411	936	1387	1113	794	734	964	1007	821	913	1126	773	1020	645	964
112	3467	4870	4595	3042	2900	3717	3732	3060	3491	4242	2963	4099	2601	4058
100616262	9	16	11	11	4	10	10	2	10	7	6	7	8	12
100506125	29	38	28	14	20	15	34	37	36	41	17	46	32	56
101927241	3	11	9	11	13	20	20	15	26	20	34	24	20	23
784	3690	4872	6460	6336	5638	6439	4115	3739	2947	4351	4765	4696	4417	7069
9416	4252	6295	5589	3317	3775	4325	5585	4783	4796	5776	4199	6677	4125	6938
105369755	109	139	168	81	96	99	152	142	117	151	107	160	123	176
27289	328	466	505	1382	837	1479	421	352	244	305	581	662	542	912
85478	1250	1772	986	400	442	508	864	1208	1330	1766	297	1025	269	394
51303	386	471	595	279	295	339	324	289	377	474	332	456	347	438
377	9872	13781	12472	10957	9241	13091	11001	9162	8245	10912	9223	12886	8940	13035
7480	356	350	339	210	258	225	1237	964	966	1056	1333	2357	1807	3471
7471	58	80	70	11	16	13	169	140	136	216	139	330	229	415
105369757	7	1	4	1	0	0	13	10	9	12	1	18	7	14
105369756	3	5	2	0	0	0	13	6	15	22	9	32	11	34
23109	365	569	572	40	60	40	1017	851	860	879	489	1457	772	1581
105369758	173	208	191	140	160	169	194	170	148	222	133	233	135	251
5571	2251	3383	2724	2178	2583	2699	3028	2572	2222	2888	2314	3192	2577	3619
8085	3080	4402	4857	2731	2525	3495	3589	2989	3409	3847	2687	4097	2166	3287
121268	27	26	32	36	53	57	75	58	64	63	69	103	69	93
50846	5	20	14	24	17	25	24	16	19	22	15	16	20	50
105369759	8	10	7	14	6	8	10	9	10	12	7	15	8	14
55716	3702	5401	5751	5805	6086	6985	5768	4478	4091	5123	4795	5231	4670	6640
10376	69507	89792	81255	78967	71867	105196	138867	106978	87596	103640	96364	122764	102301	118347
105369760	13	14	8	18	11	20	25	17	12	19	17	20	15	16
7846	197883	255907	277471	359849	334065	500502	345758	263849	196587	254837	289520	293329	323646	379977
84790	3449	4523	5651	5146	5592	6010	8535	6565	5205	7466	8433	9298	7991	8428
101927267	152	231	171	143	221	140	255	233	254	282	143	180	235	213
5630	224	344	259	156	308	161	353	351	385	397	153	189	296	254
10024	664	1051	972	41	163	51	1462	1094	883	891	1002	1382	898	921
338761	161	230	216	750	1161	965	412	475	294	594	1252	785	1366	1362
79962	40	84	73	125	145	193	104	80	81	93	177	248	158	221
65244	2372	3453	3299	2866	3150	3460	3755	3042	2571	3484	3400	3912	3355	4655
100335030	8	9	7	2	5	5	3	3	6	3	5	8	11	12
23416	325	395	498	423	348	431	86	99	103	177	148	136	129	189
105369761	8	18	19	5	15	15	4	11	12	14	17	12	4	28
10445	2959	4318	3543	2421	2474	2816	3849	3384	3035	3534	3138	4586	3282	4665
84070	55	40	41	39	32	28	54	33	62	67	21	47	26	46
25766	2101	2910	2998	2674	2589	3147	2541	2097	2132	2722	2030	2548	2043	3090
91010	1749	2609	2404	2162	2180	2799	2817	2142	2004	2452	2106	2712	2067	2948
7009	33828	44285	33379	20484	24385	28906	48561	37320	39255	44528	25402	43910	26881	41447
57701	2266	2861	2727	2693	2550	2583	2278	2229	2830	3266	2512	3070	2293	3877
100286844	250	400	382	240	315	321	383	304	321	386	269	393	284	497
144233	363	633	519	407	456	513	459	426	379	427	425	531	407	658
23017	1373	2051	3704	5228	4770	7181	1536	1255	845	1259	1981	1816	1540	3842
283332	0	0	0	2	7	1	0	4	2	1	2	1	3	5
101927292	0	0	0	2	1	6	0	0	0	0	1	0	0	1
105369763	2	1	2	1	1	0	1	0	0	0	0	0	1	1
359	1	0	0	0	1	0	1	0	0	1	2	0	2	0
101927318	7	4	3	0	1	0	4	5	3	5	2	3	2	4
362	8	5	7	6	8	2	10	2	4	6	2	2	1	3
105369764	1	2	8	3	4	0	4	1	3	4	1	3	3	0
363	3	2	2	8	6	6	7	4	5	5	3	7	2	3
102723963	1	0	1	0	0	1	1	1	2	0	0	0	1	1
29127	1547	2306	2136	965	1359	1268	3905	2666	2113	2098	2876	3463	2869	2888
41	2037	2845	3871	6078	5655	7767	2673	2102	1340	2101	3341	2601	2618	3634
6602	4763	7977	7797	4457	5057	5839	8856	6309	5727	7458	7213	8852	6507	9474
2819	90	168	125	30	21	41	45	23	30	22	31	20	34	35
84987	1126	1568	991	724	974	918	1228	1124	1155	1237	778	1286	867	1556
91012	4441	5937	6698	7917	8030	10109	6311	4931	4427	6035	5865	6729	5592	8382
51474	1304	1835	1199	632	729	800	1301	1039	982	1314	771	1223	829	949
100302220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984505	33	44	16	7	19	19	43	50	38	42	30	39	25	36
121006	4	2	4	2	3	5	4	2	7	9	1	6	7	5
113251	1873	2800	1747	1189	1363	1609	2762	2216	2186	2705	1442	2607	1558	1891
106633800	2	6	2	3	1	3	10	7	4	3	0	5	3	1
57609	2932	4727	4083	3313	3299	4547	4914	3476	3414	4238	3774	4986	3437	5371
466	785	1077	768	431	554	502	1061	946	1014	1056	627	1071	649	965
283471	0	2	0	0	3	0	0	0	0	2	0	0	0	0
25840	789	1038	619	401	620	463	797	757	645	1121	220	527	318	355
613227	31	33	42	30	27	27	34	25	34	57	26	36	36	49
4891	2640	3585	3551	3518	3129	4350	3457	2620	2308	3158	2560	3399	2645	3825
25875	2984	4183	4341	3956	4340	5323	4942	3544	3154	3907	3876	4349	3824	5961
81566	3951	6087	7067	7141	7171	8435	5218	4366	3856	5232	5794	6820	5423	9959
7024	2537	3904	3688	2996	3024	3965	3350	2629	2060	3013	2742	3576	2715	3892
5463	1249	1877	2309	2427	2113	2592	1151	1031	812	1122	1140	1109	1018	1607
9802	8107	10388	7802	4447	6251	6900	11377	8719	8641	11064	5603	8806	6321	9107
57228	46	70	52	22	33	36	48	33	30	49	20	52	34	43
102723983	7	11	13	18	25	16	11	18	10	26	8	13	11	22
51411	0	0	0	1	0	1	1	1	1	1	0	1	2	3
105369767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1990	0	0	0	0	0	0	2	0	0	0	0	0	0	0
11226	1	2	5	0	2	3	3	1	0	5	0	4	1	1
9498	4382	6751	7692	6196	5711	8250	6598	4848	4339	6146	5951	6567	5892	7451
107984508	2	3	1	0	1	1	2	0	7	3	1	7	2	1
105369768	0	3	0	0	0	1	2	0	1	5	0	1	1	0
6334	1715	2309	2643	2462	2400	3712	2205	1618	1529	1934	1975	2174	1895	2621
401720	36	56	47	76	114	133	272	189	175	197	223	223	253	216
105369971	6	10	5	16	27	40	20	16	25	17	33	28	23	35
341405	6	3	1	8	6	14	2	0	1	2	0	5	1	13
94	4	7	7	4	2	1	8	13	11	9	3	4	3	1
91	4704	6589	7118	7615	7447	10743	7890	5463	4728	6059	6373	7372	5950	9029
692159	20	31	39	9	17	19	31	28	34	29	33	48	18	26
160622	101	169	133	122	164	126	212	203	226	278	194	248	145	271
3164	520	702	694	927	850	1011	757	566	700	811	680	733	593	1100
107984510	4	1	4	4	1	10	2	3	3	7	1	2	4	3
60673	1159	1598	1403	1454	1423	1531	1388	1163	1323	1539	1268	1705	1248	2518
113523638	0	0	1	1	0	0	1	0	1	0	2	1	0	0
26628	0	0	1	1	0	0	1	0	1	0	1	1	0	0
112268096	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369771	0	0	0	0	2	0	0	0	0	0	0	0	0	0
144501	1	6	2	0	0	1	1	3	4	1	0	1	1	1
283403	0	0	0	0	0	1	0	0	0	0	0	0	0	0
283404	0	0	0	0	0	0	0	0	0	0	0	1	1	0
3855	7	2	10	2	0	0	0	2	5	2	2	3	0	0
109729127	2	0	2	1	0	0	0	2	2	0	0	1	0	0
85349	0	0	0	0	0	0	0	0	0	2	0	0	0	0
3892	4	11	6	11	7	14	8	6	11	19	5	11	5	5
3887	2	3	4	0	4	1	5	7	7	9	1	3	0	0
3889	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3891	0	0	0	0	0	0	0	0	0	1	0	0	0	2
3890	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3888	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9119	1	0	0	0	0	0	2	2	0	0	0	0	0	0
3854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3852	3	2	0	0	0	0	2	6	7	7	0	4	0	0
112802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121391	2	0	1	0	0	0	0	0	0	0	0	0	0	0
140807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
319101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100127967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369772	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3849	0	2	1	0	0	0	0	0	0	0	0	0	0	0
3848	0	1	0	0	0	0	0	0	0	0	0	0	0	0
374454	0	0	5	23	0	12	0	0	0	0	0	0	0	3
51350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3851	0	0	0	0	3	2	0	0	0	0	0	0	2	2
338785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196374	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3856	1785	1939	1085	87	317	137	1431	1562	1931	2064	339	2034	756	931
113218482	125	133	75	3	17	13	104	88	128	127	22	129	58	66
3875	554	610	374	43	119	80	812	852	967	1108	66	817	172	299
1975	22943	33275	29228	22067	24480	29098	39542	28904	24344	29215	26624	34367	26753	38374
283335	150	223	216	168	157	191	171	155	125	170	93	152	95	165
23371	543	856	877	671	456	633	320	354	373	532	260	376	173	407
102466193	1	5	8	5	3	3	2	1	2	3	4	0	4	0
84926	2290	3313	2748	3449	2981	4388	2333	2228	2021	2703	1590	2244	1552	2489
3489	906	583	268	84	145	79	324	583	770	567	22	604	36	51
8435	4	0	1	0	2	0	0	1	0	1	0	1	1	0
51380	2615	3696	4054	2074	2759	3102	2782	2341	2514	3247	1946	2514	1828	2305
283337	2602	3683	3267	2315	2381	3009	3603	2530	2501	3089	2524	3409	2517	3891
3695	18	46	26	10	9	19	55	33	46	73	43	85	46	80
5916	346	430	358	77	113	146	207	203	223	257	102	139	103	168
84975	1100	1453	1191	691	776	813	908	786	1003	1217	831	1408	784	1360
9700	690	779	751	28	96	43	1420	799	671	665	1006	1342	999	726
5204	10651	14318	11312	9855	11479	11077	13358	11387	10071	11400	10567	13997	9993	15208
112268097	2320	3108	2461	2067	2453	2351	2874	2444	2348	2426	2218	3095	2223	3356
60314	2116	2461	2250	2006	2261	2246	2471	2049	2165	2311	2151	2884	2193	3708
8086	3910	5731	4702	3867	4002	4485	5194	4191	4365	4905	4123	5444	3910	6147
121340	1	2	4	13	6	13	3	0	3	2	2	0	6	3
6667	3236	4553	3584	1553	1985	2275	4920	3594	3409	4087	3023	4173	3167	3260
269	11	13	8	2	1	4	16	9	12	10	3	12	8	15
54458	2433	3303	2053	1126	1560	1430	3086	2576	2753	3280	1600	2677	1668	2494
5094	17396	27514	22853	14753	17400	17020	29483	25041	24584	28758	22541	30732	20831	33388
102157401	1643	2681	2153	1325	1613	1585	2730	2380	2493	2715	2150	2932	1879	3033
7786	4474	6173	5331	3639	3369	4085	4154	3859	4454	5515	3375	5020	3147	4722
6895	1674	2188	1912	1675	1893	1743	1769	1586	1738	1798	1875	2778	1702	2710
114108587	207	243	246	140	130	177	267	231	195	275	174	258	169	240
8620	30	31	39	22	22	35	23	29	29	31	24	44	21	31
11016	929	1324	1105	575	605	813	1387	1076	1093	1366	756	1047	718	1026
100652999	194	348	281	141	143	220	352	256	276	346	191	260	197	262
517	14685	18174	15310	7491	11570	10879	21391	15846	15871	16765	15279	20428	16422	22784
57658	5783	7865	6414	4136	4936	5745	7064	6531	7969	9680	4195	6379	4206	6799
105369774	0	2	1	1	5	0	0	2	3	2	1	3	0	1
102216268	3	1	2	11	8	13	3	3	0	0	0	6	5	1
105378250	2	0	2	0	2	3	1	0	0	1	1	0	0	1
107984525	26	34	41	41	27	97	30	24	8	20	8	13	13	19
100874366	0	0	1	0	0	0	0	0	0	0	0	1	0	1
3229	0	0	3	0	0	5	2	0	1	3	2	3	4	6
105369775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100124700	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3227	0	0	0	0	0	0	0	0	0	0	1	0	0	0
100874365	0	0	0	0	0	0	1	1	0	0	0	0	1	0
3226	0	0	0	0	0	0	2	3	2	1	4	2	2	5
406973	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874364	0	1	0	0	0	0	0	0	0	1	0	0	0	0
100874363	0	0	0	0	2	0	1	2	0	0	0	0	2	3
3225	0	2	1	0	0	0	6	2	1	2	1	4	1	2
107984512	0	0	0	0	0	0	5	6	5	8	0	6	0	0
3224	1	1	1	0	1	2	34	57	28	39	6	28	3	13
3221	3	10	6	8393	4599	8728	1010	812	111	272	3397	3015	1678	3984
3222	5	2	1	2945	804	1908	313	263	49	94	1820	1519	793	2024
3223	0	3	0	68	4	22	195	195	72	149	596	743	311	874
693200	0	0	0	5	1	7	0	1	0	0	5	3	1	5
440101	8	5	9	1296	625	1254	800	550	105	121	1953	2178	1216	1339
100240735	0	4	0	895	513	939	115	86	7	38	401	332	232	411
100240734	0	0	0	293	148	345	59	22	5	7	106	151	76	146
23583	1403	1911	1745	1750	1959	1938	1796	1575	1444	1861	2039	2575	1948	3086
400043	27	27	25	16397	9506	13818	2032	1845	382	651	7110	6602	3764	7872
105369776	2	2	1	519	264	598	107	104	15	34	221	264	131	193
102724030	1	4	1	17	5	20	4	5	9	12	14	21	20	18
105369777	0	0	0	0	1	0	1	1	0	0	0	0	0	1
23468	15952	22634	18803	14911	16108	20628	22647	19192	16164	21133	16893	25343	17883	21174
100616400	545	558	495	351	328	453	512	436	501	547	416	550	376	429
112935960	18	22	15	14	10	21	46	23	19	34	28	20	24	25
3178	75285	96163	88191	44598	55655	56217	101339	73742	56863	66152	95364	115214	88142	88795
4778	58	36	16	1	1	0	33	23	19	45	10	37	4	18
22818	9226	13519	10615	7214	9551	9475	14517	11681	11073	12959	9539	13622	10308	14691
442892	0	0	1	0	0	0	0	0	0	2	0	0	0	1
102724050	11	16	10	5	4	3	37	27	33	22	11	24	18	28
53831	1	7	6	2	0	1	3	7	8	11	4	4	1	6
25946	970	1303	842	581	625	662	945	974	975	1283	565	895	609	680
3678	338	473	289	74	182	85	1395	929	1065	1181	448	893	570	838
121355	0	0	0	2	1	2	0	0	0	0	1	1	1	1
3071	11	7	14	22	26	30	43	29	29	29	23	16	11	30
5153	316	435	578	2527	1857	3174	801	564	354	452	1149	913	939	1049
5502	810	913	1626	2705	2978	3153	1898	1600	1146	1576	2843	1910	2505	4184
644076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90070	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117159	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118430	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9840	0	0	0	1	3	3	0	1	0	0	0	0	0	0
107984515	0	0	0	0	0	0	0	0	0	0	2	0	0	0
58158	284	325	243	25	134	43	454	376	227	220	588	458	630	433
101927484	15	12	16	0	4	2	22	16	10	9	29	16	36	24
441639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254783	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283365	0	0	0	0	0	0	0	0	0	0	1	0	0	0
390321	0	0	0	0	0	0	0	0	0	0	0	1	0	0
254786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390326	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196410	57	56	36	15	13	18	20	19	20	19	5	13	6	11
3679	3005	3736	2596	2003	1518	2074	1549	1503	1853	2397	792	1421	702	1229
100528022	1265	1601	1325	868	1233	991	1221	1141	1051	1090	1101	1637	1031	1610
2647	1193	1604	1336	918	1302	1023	1320	1188	1067	1096	1156	1763	1118	1757
5959	339	392	249	113	159	146	148	187	203	226	136	167	118	153
967	14990	18235	10983	5929	7356	7075	15201	13787	15026	16836	7588	14708	8274	12964
105369779	498	649	554	483	546	585	614	545	608	727	398	637	493	679
10220	3756	4890	3831	3575	3477	3782	4796	4155	4666	5756	5860	7271	4873	7914
84324	3463	4739	4300	2941	3266	3301	4802	3936	3480	3822	4228	5422	4165	5513
29095	1038	1465	1202	729	934	965	1243	1180	1166	1389	1012	1572	993	1651
85406	2077	3195	2740	1889	2199	2315	2868	2416	2527	3010	2377	3325	2196	3731
440104	1528	2323	1836	897	1247	1116	2097	1680	2033	2617	1368	1997	1526	2215
4327	301	480	344	192	258	237	419	344	402	502	267	340	279	396
84305	987	1341	1137	894	1007	1018	1201	983	938	1146	916	1408	955	1475
1606	695	906	771	503	593	807	588	464	559	738	272	437	348	663
6490	148	140	91	92	331	111	321	245	274	264	544	479	440	715
1017	2073	2679	2198	330	717	425	2719	2102	2117	2254	2371	3110	2247	2256
5869	5417	8185	6935	6916	7315	8849	8550	6619	6586	8135	6379	8104	6299	10511
6821	5007	6962	5920	5700	5882	7384	6810	5355	5287	6689	5136	6702	5166	8378
64375	1285	1930	1982	1886	1985	2764	1959	1499	1473	1803	1607	2130	1609	2389
105369781	48	66	67	67	97	108	78	73	58	92	59	82	69	123
105369780	156	204	202	156	198	187	262	225	217	270	189	262	195	275
6231	4380	6598	5115	3098	3663	3531	16004	13054	11460	11899	13461	18027	13452	21025
2065	13	9	28	18	10	10	38	25	33	31	12	30	19	20
105369782	6	11	7	4	10	6	3	12	10	4	8	10	15	23
5036	6921	9769	9041	6815	7024	8762	9130	7383	5934	7484	7993	11280	7864	10640
6171	41031	51557	38872	21530	31106	25675	48125	39746	34399	35163	38213	54289	35677	49841
84872	601	911	870	622	818	860	1149	890	895	987	884	1089	974	1331
23344	3269	4805	3215	1216	1490	1794	4555	3667	4326	4945	2548	4766	2661	3630
107987175	637	848	949	972	1010	1132	974	859	744	909	894	1005	950	1481
140465	5034	6732	6762	7709	7580	8695	7139	6029	5421	6475	7064	8194	6650	11139
4637	30774	42683	31955	25883	31121	29347	41475	35011	33211	36639	31584	48879	32304	49985
6601	10894	15251	16090	13907	13169	17774	14329	11367	10884	13756	13170	15657	12248	17300
100189152	0	0	1	0	0	0	0	0	0	0	0	0	1	0
107984468	1	3	5	2	2	2	1	4	1	5	4	5	3	6
10193	3417	5132	4795	4105	4145	4935	4356	3484	2967	3725	3606	4376	3602	5455
79035	1537	2176	2000	1984	2227	2338	2549	1938	1624	1926	2610	3074	2518	3892
283375	28	27	36	16	28	23	58	39	76	72	33	42	27	51
283373	3448	5582	4923	3521	3067	4318	3606	3063	3410	4399	2673	3804	2363	3381
93058	946	1198	942	684	699	744	1003	867	952	1131	755	1024	695	1129
1431	10027	13736	11868	9519	9920	13780	14273	10007	9132	11879	9704	12422	9064	14810
10330	4090	5552	4651	2980	3982	3254	4098	3864	4444	4906	3627	5944	3687	6855
112268098	157	231	177	119	168	150	171	132	142	184	131	198	132	194
9924	3705	5068	4637	2624	3351	3923	5820	4129	4740	5787	3711	5035	3588	5394
51561	42	69	44	45	33	39	81	54	89	76	63	81	52	83
6773	3875	5906	5427	3353	3589	4536	4995	3752	4145	5179	3344	4548	3091	5591
319	1	1	6	0	2	0	2	1	11	8	4	8	4	10
8914	2850	4000	3683	1169	1699	1793	5462	3766	3517	3809	3953	5803	4070	4731
4284	6	7	7	9	8	6	8	1	7	3	5	7	11	21
283377	656	980	838	830	840	1046	683	607	594	766	556	825	551	819
27165	186	298	286	392	346	511	130	118	135	193	127	137	128	222
106635541	11	11	14	8	5	5	2	4	2	8	3	7	8	7
5939	1098	1650	1225	677	798	950	1360	1109	1214	1535	944	1334	877	1314
11176	4944	7196	6925	4269	4606	6524	8592	5857	6153	7298	5732	6863	5020	7696
506	42653	54752	43138	33568	37301	39095	46710	42718	41485	49865	33575	49383	35360	54005
692090	39	46	26	20	25	31	26	25	23	31	13	29	26	18
26789	44	49	46	24	36	36	33	27	29	50	34	41	29	38
10728	11979	17963	13832	13120	16047	14492	17698	17305	14222	20345	13030	20942	14796	21055
4666	35393	47080	46011	31990	39615	37848	56595	45404	38323	43418	43833	54474	48106	63429
5557	686	964	1009	702	813	950	975	711	504	630	1076	1327	1034	1187
8630	13	39	41	42	39	45	32	30	40	24	29	31	24	47
121214	3	22	19	14	14	21	10	16	16	14	8	15	10	30
8608	49	94	72	52	92	109	150	84	127	142	60	67	61	110
11318	9	12	14	5	3	21	20	20	12	17	12	18	21	18
9880	954	1475	1436	1310	1496	1771	2014	1448	1179	1400	1824	2072	1715	2437
6866	217	333	476	317	724	411	249	284	52	131	386	198	366	322
4640	5	2	8	2	1	3	12	5	5	4	3	2	5	2
23306	1963	2686	2164	474	743	695	3054	2069	1854	1934	1979	3146	2099	1884
4665	2376	3047	2863	2023	2027	2316	2818	2436	2436	2810	2090	2266	2176	2815
6778	1195	1982	1279	229	498	287	1255	1174	1460	1764	516	1009	795	1295
4035	10148	12320	13566	10398	8813	14139	11826	7939	9681	10827	8881	12165	6987	11753
105751187	63	64	79	62	48	99	83	47	49	55	56	63	40	81
100302201	2	1	1	1	0	0	1	0	0	0	0	0	0	0
11247	964	1445	1458	1642	1213	1530	251	267	235	352	411	388	274	690
6472	6612	8978	9730	4937	6898	6204	17404	12454	11564	12076	12673	16999	12269	18507
56901	106	218	258	353	287	327	97	96	104	132	151	150	129	251
246329	132	219	187	118	124	156	196	154	184	230	112	154	116	161
22864	4939	7600	7367	5195	5162	6878	4739	3877	3632	4997	3668	4376	3502	5761
3626	5	16	8	10	10	15	53	22	15	24	30	26	19	40
83729	36	52	40	5	14	8	402	248	269	223	107	257	147	162
2735	241	369	260	13	20	23	585	427	451	352	448	868	317	337
64333	68	80	74	36	36	49	94	57	53	59	88	122	77	83
4141	9804	13985	14746	12368	13746	17160	19371	14110	13915	16792	16010	20150	14709	25964
102465454	57	91	107	86	66	122	106	95	72	86	86	63	55	80
1649	1340	1895	1942	2325	2955	3196	4846	3182	3524	3261	2561	3100	2710	5181
693201	13	12	6	1	2	6	10	12	12	25	13	16	15	15
114785	2217	4300	3093	1336	1263	1373	2190	2180	2242	2861	1946	2949	1444	1827
10540	7564	10169	10340	10722	11075	12505	12053	9670	8483	10235	11273	12123	10861	16137
3798	9604	13341	16004	19683	16321	26127	11529	8908	7509	11470	12377	13002	11214	18938
79837	1961	2976	2535	1896	2209	2579	2259	1848	1935	2471	1570	2456	1703	3158
196403	6728	9322	9203	8876	8827	10588	8420	7148	7445	9219	7315	8859	6801	11200
115557	2383	3208	3270	3804	3093	3693	1997	1828	1755	2319	2046	2263	1863	2550
101927583	112	140	182	126	115	128	50	44	51	88	118	72	55	100
65012	688	1066	1234	1235	942	1507	629	545	448	705	849	675	585	711
2583	2636	3643	4459	5422	4304	6306	2768	2332	1986	2894	3716	3203	2921	4438
10956	10846	14791	12604	7608	8168	10631	11662	9074	9640	10982	7892	11650	7729	11787
116986	2385	2890	4822	6275	4589	6388	1544	1477	1062	1746	2138	1834	1954	2598
100130776	414	434	812	965	732	873	222	224	171	283	380	327	315	444
6302	3648	5310	4150	2275	3144	2800	4966	4047	4004	4881	3519	5490	3729	5451
1019	4659	6584	5562	2289	3217	2570	5929	4715	4469	4968	5383	8257	5368	7168
102466729	11	12	11	9	13	8	8	11	7	14	6	17	8	20
92979	1274	1699	1827	2310	2090	2393	1164	1094	1010	1429	1463	1522	1236	2176
1594	38	62	64	29	32	54	28	21	23	29	31	54	24	56
4234	417	707	531	158	268	231	449	388	343	438	382	675	333	723
25895	172	257	220	127	164	207	294	198	233	319	136	190	171	291
10102	1594	2221	1800	1206	1279	1259	1714	1615	1578	1821	1377	2310	1304	2333
10677	325	477	452	302	270	368	240	205	261	322	232	443	230	464
10106	6871	10174	8082	2072	2491	2465	7547	5461	6631	7405	3603	6335	3900	5482
407016	12	7	5	16	10	14	11	4	3	12	8	5	7	12
105369783	17	31	20	10	10	27	13	5	6	8	7	31	10	20
283387	31	50	19	3	16	8	36	32	45	53	12	22	33	31
101927608	17	25	11	3	8	4	15	11	18	20	8	11	13	19
100506844	1387	1957	1264	797	1146	1064	2044	1936	2019	2186	912	1906	978	1654
91419	181	224	220	252	273	294	196	134	135	156	163	167	158	258
105369784	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105369785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369787	1	0	0	0	1	0	1	0	0	0	0	1	0	1
105369788	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105369789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927653	0	0	0	0	0	0	0	1	0	1	2	0	0	0
100506869	2	1	0	2	0	2	1	2	5	3	1	0	0	1
121227	1102	1540	997	139	302	165	1541	1293	1798	1992	284	1110	393	742
105369791	1	12	3	1	3	3	7	2	8	10	5	3	9	7
105369792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9194	248	370	332	397	317	566	174	142	126	193	116	148	129	163
105369793	4	1	5	3	2	4	4	0	1	6	1	2	1	5
338811	834	1110	1418	2239	2234	2449	579	553	314	469	876	780	690	927
9958	2296	3262	2906	3201	2935	3820	2944	2453	1946	2696	2250	2955	2379	3004
102465133	37	62	59	52	67	76	73	50	45	48	49	65	48	59
23041	2744	4150	3096	2201	2564	3124	3687	2803	2670	3652	2178	3291	2427	3513
283416	11	19	9	7	16	13	6	5	10	15	5	18	18	26
406891	2	3	2	7	12	5	3	9	3	7	8	7	9	13
57460	1822	2417	1579	1016	970	1196	1941	1914	2300	2638	659	1907	824	1465
105369795	2	3	3	0	0	2	13	9	11	13	10	21	13	25
552	54	52	39	30	10	32	16	11	17	33	20	21	20	13
105369797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283417	2226	2762	2372	1921	1589	2476	1237	1148	1368	1908	898	1488	1070	1383
